timestamp,fridge,wine_cellar,garage_door,microwave,living_room_appliances,temperature,humidity,visibility,wind_speed,cloud_cover,pressure,total_energy_consumption
12-03-2024 19.00,0.060104581,0.028545679,0.014433315,0.144749277,0.236746149,31.3618979,35.89479045,9.697378132,6.899756844,46.05775627,1023.009272,0.484579002
12-03-2024 20.00,0.119216134,0.039107613,0.046899393,0.00500502,0.283844669,18.64135225,71.43861679,4.071974696,11.74739344,18.16388899,1006.94147,0.494072829
12-03-2024 21.00,0.05622918,0.095942494,0.041283572,0.114128837,0.214800072,16.12449832,79.37093433,7.256417594,0.916390492,29.92765077,1025.002908,0.522384154
12-03-2024 22.00,0.100942213,0.044407975,0.034889852,0.176838894,0.241652255,33.95787645,81.02941131,8.293265853,9.406834561,30.02005576,990.0806266,0.598731188
12-03-2024 23.00,0.149669685,0.033508743,0.004111661,0.003477749,0.111564729,15.0755637,68.49866983,3.51194316,11.41000417,99.19708028,1026.803154,0.302332568
13-03-2024 0.00,0.131397027,0.056853823,0.020913204,0.081036421,0.492620695,34.53658644,79.99280509,7.738648382,7.082172771,32.61971188,1014.393837,0.78282117
13-03-2024 1.00,0.111521944,0.044567019,0.027965094,0.18524549,0.349919969,29.5770674,72.03985234,8.491787699,1.579389098,20.51820625,1010.916426,0.719219516
13-03-2024 2.00,0.080625362,0.02281274,0.009370564,0.07063088,0.300282236,21.56997839,35.24261495,3.171855104,3.672075202,82.26371531,1001.103376,0.483721783
13-03-2024 3.00,0.112389584,0.045851617,0.022411329,0.091745765,0.25348614,28.95639686,75.72261047,9.932452092,10.19508555,42.1171255,1027.81575,0.525884435
13-03-2024 4.00,0.102704146,0.06352869,0.030051294,0.196308279,0.315749824,31.35750314,40.76158137,1.186198146,13.43156078,44.38636945,1002.195981,0.708342232
13-03-2024 5.00,0.092608338,0.06413699,0.016368834,0.039864772,0.252042399,19.90724112,44.19656056,2.953004322,6.324129105,54.88890635,1004.927148,0.465021333
13-03-2024 6.00,0.063071038,0.048524714,0.039047241,0.013051038,0.243963171,30.41791367,53.67903762,8.020186806,8.406180526,59.56891973,1019.074905,0.407657201
13-03-2024 7.00,0.138660422,0.055784221,0.042022479,0.171884518,0.285578617,31.0873925,48.87402398,2.747179226,3.425775551,59.05556004,994.2421215,0.693930256
13-03-2024 8.00,0.094978465,0.097241433,0.016180473,0.173693068,0.210393213,19.9870926,49.2991043,7.28433877,6.183199711,3.449972241,994.5747656,0.592486654
13-03-2024 9.00,0.069462251,0.050187878,0.041932858,0.094415567,0.17201996,15.83852709,40.15557145,8.699773645,5.051847117,81.88424329,1018.764884,0.428018514
13-03-2024 10.00,0.086775935,0.040658145,0.005178828,0.102841435,0.322642359,19.08244569,47.63226283,9.632928454,9.83288322,19.48528191,986.4289895,0.558096703
13-03-2024 11.00,0.091412975,0.039477364,0.041886455,0.167161274,0.437106174,19.01292818,31.1797554,5.268227639,14.77048428,29.23421278,1021.148226,0.777044242
13-03-2024 12.00,0.13275379,0.056621169,0.007637522,0.1477119,0.161131271,16.30480908,58.3746568,9.739982107,12.19955178,17.342952,1011.25875,0.505855651
13-03-2024 13.00,0.123361438,0.080761612,0.004146358,0.0530298,0.113093736,29.52014769,76.11545753,4.70460067,2.882468774,76.70766575,1006.954188,0.374392944
13-03-2024 14.00,0.126930489,0.036479055,0.03208877,0.003378671,0.198724698,22.59949849,81.73484215,2.963152357,8.6651789,58.36579926,991.4554691,0.397601683
13-03-2024 15.00,0.051103126,0.07674369,0.023596868,0.095940033,0.491888257,32.68772335,79.22571354,5.625296678,0.996175724,75.52961528,1019.318408,0.739271975
13-03-2024 16.00,0.0916154,0.021691986,0.04539453,0.171782465,0.431503229,20.04342211,54.98746314,6.848409199,3.703732303,65.33984054,1020.247654,0.76198761
13-03-2024 17.00,0.098134415,0.053514638,0.01815946,0.179166935,0.338346421,24.0646433,73.82558887,5.121669844,2.583265141,10.41586344,1004.147093,0.68732187
13-03-2024 18.00,0.051919228,0.082069205,0.014357613,0.191245239,0.471699566,27.78034858,47.27344645,6.102751996,5.033183065,30.14997759,999.4584487,0.811290852
13-03-2024 19.00,0.075981321,0.047098636,0.025036745,0.175912648,0.278111647,32.54929899,33.33374836,4.74768269,10.18220954,50.72651596,992.3080919,0.602140997
13-03-2024 20.00,0.126028982,0.065098968,0.022797309,0.116008711,0.493312241,25.49242203,70.55829152,5.722857586,7.490899754,30.49450314,1017.711701,0.823246212
13-03-2024 21.00,0.063710971,0.036398339,0.017221402,0.08892112,0.218520818,22.47049256,68.92776988,9.573361048,13.9936389,20.73039044,1011.972596,0.424772649
13-03-2024 22.00,0.103531013,0.079359631,0.034687065,0.154969969,0.1961223,32.34030157,78.09776373,5.498480373,3.191232598,86.98119691,990.3315515,0.568669978
13-03-2024 23.00,0.071520187,0.024182328,0.037978092,0.147964327,0.35521928,21.20492849,66.9663724,3.278616695,5.463137194,74.77836752,1019.723404,0.636864214
14-03-2024 0.00,0.051212077,0.088203412,0.042649198,0.107628686,0.251261587,16.58847399,39.4134975,7.828719594,4.947788652,34.52200606,1024.110266,0.540954961
14-03-2024 1.00,0.074120146,0.035855711,0.04864283,0.017465475,0.350546217,23.90084215,81.18974352,4.03826012,3.539454389,76.50123626,982.9623631,0.526630378
14-03-2024 2.00,0.147587375,0.089951843,0.01333281,0.185216269,0.221998207,30.70186613,67.63516728,8.345864537,14.89756154,62.75386184,1018.621032,0.658086504
14-03-2024 3.00,0.130153711,0.048202339,0.035804674,0.091120508,0.347167303,15.61561664,78.45658194,1.511577901,5.808383182,0.378573363,1022.640097,0.652448535
14-03-2024 4.00,0.145957664,0.077814686,0.019712912,0.072666756,0.210298504,26.7176449,76.44642722,3.989601794,14.10763471,38.0262026,1029.575395,0.526450523
14-03-2024 5.00,0.098785404,0.045538024,0.033854099,0.125913479,0.120388828,26.88928097,47.87186923,1.849239174,5.857102108,29.04874992,991.8800749,0.424479833
14-03-2024 6.00,0.06097362,0.092472934,0.023799085,0.134767592,0.464854361,33.57083527,34.47317849,1.767860418,3.061375181,21.79086217,998.5501603,0.776867591
14-03-2024 7.00,0.104795949,0.03013097,0.049688655,0.042137583,0.453282081,20.72929634,40.59026455,6.925506033,1.78809496,25.15893941,1028.309555,0.680035238
14-03-2024 8.00,0.095437733,0.034281583,0.036445107,0.167387769,0.48831926,20.57673226,35.57174006,4.468013212,12.8334479,94.23648466,984.7007775,0.821871452
14-03-2024 9.00,0.134435708,0.05944241,0.047624565,0.057987419,0.38661087,23.80967303,44.60474592,8.843310478,0.481464607,48.6317068,1006.185392,0.686100973
14-03-2024 10.00,0.059808258,0.026555075,0.041748477,0.037336785,0.373088471,22.13829803,57.57193638,5.647646241,14.46591883,84.77087182,1005.337229,0.538537067
14-03-2024 11.00,0.098824114,0.035678415,0.045145051,0.081279971,0.323601228,29.72691725,84.4086363,3.658088991,6.272868177,21.42171522,1010.327387,0.584528778
14-03-2024 12.00,0.065004866,0.095501311,0.04072096,0.146112016,0.150376967,27.83504154,82.32112536,7.487999992,3.710615266,17.44037996,996.5396307,0.49771612
14-03-2024 13.00,0.082467593,0.098119173,0.022957957,0.193091636,0.175694124,30.17842076,73.11598891,6.616151124,9.261691983,88.87895883,1026.295904,0.572330482
14-03-2024 14.00,0.123735708,0.050100746,0.012589423,0.161856253,0.215787875,31.40083582,31.44674157,8.196351587,1.993694878,49.57046858,993.503063,0.564070005
14-03-2024 15.00,0.097601813,0.093862882,0.018516009,0.188069676,0.456062545,33.45962265,50.48335208,6.792294487,1.082183603,89.51521253,1012.484776,0.854112924
14-03-2024 16.00,0.087588829,0.063585974,0.001011812,0.028121161,0.16918781,23.61873464,70.94090559,2.503120754,12.41675028,6.302885287,1004.796351,0.349495585
14-03-2024 17.00,0.089447628,0.041579397,0.026199658,0.01423536,0.46914927,34.69394779,37.74173381,7.032790339,6.370061619,91.64355222,993.3336726,0.640611313
14-03-2024 18.00,0.095944677,0.076191898,0.02525289,0.111540952,0.309114293,19.31321627,78.065271,4.523942779,7.773823682,41.54453163,989.4426898,0.61804471
14-03-2024 19.00,0.128501654,0.072712145,0.026262523,0.058059497,0.386227854,29.28730324,84.8744208,5.168287272,2.650440133,15.53704874,1027.828106,0.671763673
14-03-2024 20.00,0.139208469,0.099130026,0.048701561,0.165610995,0.144097795,25.68018635,51.2462668,9.294081182,0.921363668,68.33826894,1008.064573,0.596748845
14-03-2024 21.00,0.145533469,0.041203783,0.0455727,0.134397574,0.20761342,31.33801189,72.35058371,4.239676417,5.51664199,79.69026833,1010.209546,0.574320946
14-03-2024 22.00,0.128690339,0.07376476,0.008085639,0.194145633,0.483407443,24.53541041,38.89224796,6.507632287,7.592193786,4.737472758,1019.144773,0.888093814
14-03-2024 23.00,0.08154069,0.0241619,0.018444126,0.050958471,0.206459979,30.67877271,71.44898695,4.271335601,11.48145933,98.71959744,984.0613329,0.381565166
15-03-2024 0.00,0.118813471,0.029091683,0.021197809,0.097156823,0.218608688,33.60337429,31.28732474,1.852547368,7.515780004,69.70268873,1015.688213,0.484868474
15-03-2024 1.00,0.093760312,0.02031347,0.018026646,0.100248095,0.179038954,29.64588532,39.04629041,5.081728078,11.73760527,32.14019917,988.2570069,0.411387478
15-03-2024 2.00,0.075467062,0.099956854,0.039924798,0.047835359,0.151629466,30.52188572,72.5928868,6.37355354,1.731491695,15.12937957,1017.024054,0.41481354
15-03-2024 3.00,0.134087158,0.084181896,0.026201883,0.11801868,0.193303057,16.34350863,72.71101337,4.667529628,0.959441581,39.25314147,987.0664336,0.555792674
15-03-2024 4.00,0.053842635,0.082937841,0.028604991,0.088657197,0.356930757,19.09915324,68.46976235,4.515995662,2.382914462,22.05656606,1021.624685,0.610973421
15-03-2024 5.00,0.140176199,0.060778086,0.042650678,0.089344311,0.282147093,34.48607481,58.64184146,8.383406625,11.5801819,49.41532236,1014.050813,0.615096368
15-03-2024 6.00,0.096147746,0.044005367,0.040296408,0.07254733,0.321502335,28.86374008,70.49448547,1.267166551,11.38995346,78.18927085,999.2945144,0.574499185
15-03-2024 7.00,0.113720148,0.032101143,0.006610576,0.00338587,0.148945932,26.22898035,76.4280479,3.660268571,2.120517068,66.0130389,997.9417222,0.304763669
15-03-2024 8.00,0.115935392,0.042773979,0.035695729,0.104419047,0.420846579,22.33952747,87.98889954,8.305815388,0.464829874,43.59349048,987.4473532,0.719670727
15-03-2024 9.00,0.139511774,0.050077698,0.021771806,0.067049567,0.41363788,15.88778002,83.31846189,9.284771338,10.27922904,11.89439246,1025.202668,0.692048726
15-03-2024 10.00,0.113666968,0.080504808,0.014732445,0.000263974,0.108635964,22.38271816,77.67205215,4.710696273,12.82922675,95.71569224,985.9264636,0.317804159
15-03-2024 11.00,0.111393358,0.063172943,0.002500941,0.061588742,0.253406038,24.97825747,71.685451,8.999148189,11.31161543,27.03705255,1003.603869,0.492062022
15-03-2024 12.00,0.056665204,0.02619869,0.024362478,0.055725667,0.127508241,19.22919019,64.44933273,2.790371099,3.041984709,27.78345459,991.8259227,0.29046028
15-03-2024 13.00,0.101840802,0.021442321,0.017771834,0.078689631,0.416842312,18.46273583,37.2365294,2.992843611,8.756518458,64.55022218,1029.816375,0.636586899
15-03-2024 14.00,0.0650169,0.028186574,0.012575652,0.026370398,0.394907873,25.16833103,39.93341053,8.615722389,11.36048581,77.05096221,1009.292203,0.527057398
15-03-2024 15.00,0.123743377,0.052839897,0.034733586,0.101536765,0.460795238,26.71808471,79.21677364,9.129319672,3.837430568,98.41527653,987.4792252,0.773648863
15-03-2024 16.00,0.101222192,0.094655433,0.038474269,0.138488071,0.194561584,19.79835838,78.19877473,3.005251912,7.915812021,96.91642606,1013.3782,0.567401549
15-03-2024 17.00,0.118022778,0.070992198,0.012239476,0.126037114,0.282518353,26.74778949,66.86753556,1.53391771,4.71690606,91.37605242,1029.580451,0.609809919
15-03-2024 18.00,0.05416729,0.084146072,0.002472372,0.16075099,0.173795151,33.00679928,56.33040796,1.812917233,3.38363126,43.53135674,1010.252164,0.475331874
15-03-2024 19.00,0.058479202,0.057309968,0.042437635,0.090401658,0.248493974,24.46346516,31.56195899,3.352427518,14.5438399,16.66696598,1002.868955,0.497122436
15-03-2024 20.00,0.121632339,0.048933287,0.000497987,0.103818346,0.308897301,32.14780339,49.63061655,7.853041694,13.68872941,58.44712033,994.6635061,0.583779259
15-03-2024 21.00,0.057208434,0.02867203,0.046855625,0.162080388,0.121332316,33.54542889,55.23837945,5.58992645,6.685015964,1.725650555,984.6061707,0.416148792
15-03-2024 22.00,0.057125673,0.090074642,0.031380994,0.085540234,0.385948164,16.84788058,59.14897717,5.10029958,2.051670916,19.6248839,991.4123149,0.650069707
15-03-2024 23.00,0.051210848,0.082652802,0.016092332,0.14031987,0.317317344,16.91623159,85.75947591,6.25725938,10.91860955,0.252939679,1007.681039,0.607593196
16-03-2024 0.00,0.14565014,0.033449448,0.012323895,0.086920474,0.431583607,24.52088366,36.52256399,9.012008021,3.835516952,18.05359126,1017.689285,0.709927564
16-03-2024 1.00,0.123750836,0.060980845,0.000450283,0.083547239,0.2087122,26.76204889,61.13201519,1.813873416,2.527767088,47.47571234,1023.896545,0.477441404
16-03-2024 2.00,0.085325141,0.058989985,0.011773571,0.152041125,0.461328442,23.51766929,52.07533782,7.252517149,5.722935266,39.33243111,1019.685613,0.769458263
16-03-2024 3.00,0.079653558,0.070007324,0.006886415,0.034967383,0.499477701,21.52901541,89.40588715,9.341117611,7.947747138,36.92965649,986.2732601,0.690992382
16-03-2024 4.00,0.084970323,0.095694952,0.030608311,0.067717194,0.467719375,27.81988232,81.71184098,2.920150376,1.461604947,83.09528639,1018.672994,0.746710155
16-03-2024 5.00,0.127465353,0.066381715,0.008327279,0.044834455,0.41115699,15.04163025,56.32715125,8.539950844,8.576197096,67.49963046,1009.080227,0.658165794
16-03-2024 6.00,0.116137061,0.063217381,0.026431492,0.071821989,0.424947521,34.36146562,89.98173656,7.282222397,0.230225621,93.64317629,1003.455378,0.702555444
16-03-2024 7.00,0.068519557,0.024025835,0.029505821,0.046074964,0.329497697,19.64158176,60.84379479,1.130216825,13.37803591,44.53410907,1008.638206,0.497623874
16-03-2024 8.00,0.067410934,0.025032598,0.014902085,0.115881126,0.176061545,33.34197537,40.0270678,3.084505123,13.81112534,27.22296755,980.4037664,0.399288288
16-03-2024 9.00,0.059839565,0.034987743,0.001753247,0.159634161,0.370816274,17.18029489,63.35248151,6.452602848,10.9960616,12.2684538,983.3865121,0.62703099
16-03-2024 10.00,0.116030272,0.022597662,0.001862694,0.157322612,0.385101201,19.76174364,43.57234595,5.521603055,6.998241129,67.20273957,1006.292464,0.682914441
16-03-2024 11.00,0.126437266,0.079468232,0.001317367,0.072900193,0.494154056,19.69747402,68.1787704,5.751426273,3.823444058,84.17410885,988.6809625,0.774277113
16-03-2024 12.00,0.076504643,0.077866424,0.036956233,0.197752081,0.316520527,34.92305808,86.24641049,3.087373821,11.16168136,18.37393643,1007.277048,0.705599908
16-03-2024 13.00,0.052094496,0.030884499,0.015900485,0.118770873,0.208547606,15.09201091,77.17191461,7.075031236,13.97695803,87.87527445,997.7106786,0.426197959
16-03-2024 14.00,0.058217167,0.086886312,0.039815009,0.07988006,0.373469009,27.79276419,46.38982143,3.397765338,2.378005573,52.62762017,1025.370601,0.638267557
16-03-2024 15.00,0.146786003,0.032382883,0.021586641,0.167107856,0.491750328,32.39373162,47.8115175,4.504914698,6.987329839,14.40806321,1027.484171,0.859613711
16-03-2024 16.00,0.079544478,0.044094047,0.022649905,0.145974803,0.170885563,28.44547308,34.15729219,4.320243243,4.728924541,64.28633249,1028.989206,0.463148796
16-03-2024 17.00,0.126922315,0.039918152,0.02564413,0.149855067,0.230399167,22.25467636,47.15207014,7.048225199,5.351126836,52.00527415,1024.9469,0.572738832
16-03-2024 18.00,0.112466357,0.049784568,0.035651573,0.03922787,0.316752382,34.16618725,35.55748798,1.812274855,6.08636672,2.818354731,1029.294543,0.553882749
16-03-2024 19.00,0.088193964,0.040373101,0.013675143,0.093664861,0.168085854,32.87041509,59.96692316,2.849877109,14.27694517,39.92432047,1015.307356,0.403992924
16-03-2024 20.00,0.070568726,0.059116074,0.006079367,0.172365626,0.108888256,23.6790984,72.50082477,2.804473636,3.879557518,78.47879929,1028.027114,0.41701805
16-03-2024 21.00,0.062138642,0.052592631,0.027802867,0.100807602,0.234793249,26.46656985,75.07086969,1.975822067,7.390137586,55.54237534,1012.089623,0.47813499
16-03-2024 22.00,0.111501297,0.098925559,0.016348881,0.136690549,0.446148321,34.35038376,33.57175393,2.86835481,14.27231207,28.20411263,1020.46071,0.809614607
16-03-2024 23.00,0.127463378,0.024474108,0.022124566,0.117586747,0.11738736,34.65120724,50.39735389,6.463542411,7.140853353,92.86417634,986.5954996,0.409036158
17-03-2024 0.00,0.114390425,0.03137451,0.032347335,0.168471358,0.271571624,23.99646551,47.29030599,7.589513538,12.95399283,23.7779038,1014.129979,0.618155252
17-03-2024 1.00,0.103030213,0.024226072,0.024706287,0.056912168,0.404880309,31.94700056,36.25801938,6.942731023,0.881471615,25.27360069,1026.555165,0.613755049
17-03-2024 2.00,0.054195122,0.070067296,0.031013941,0.115095056,0.481273039,21.03960454,51.74827866,5.276693242,14.29545628,35.46393463,1007.002412,0.751644453
17-03-2024 3.00,0.146848878,0.024360742,0.02721,0.024646934,0.49419016,22.43625746,47.95920655,1.47191114,2.812967205,89.45378613,989.3409857,0.717256713
17-03-2024 4.00,0.129871419,0.086915179,0.036989819,0.138042155,0.268787752,18.29643766,68.06995376,9.631063096,14.69902552,50.76253954,1006.344428,0.660606324
17-03-2024 5.00,0.079282204,0.06095509,0.035296831,0.146393568,0.480153718,19.18369186,82.99815982,2.512688148,2.633652979,68.21790592,1015.34705,0.80208141
17-03-2024 6.00,0.147997033,0.06216061,0.026709495,0.008567464,0.114167589,28.13746605,57.29050325,7.015792334,6.665489217,97.62641725,1018.489425,0.359602191
17-03-2024 7.00,0.110188159,0.064927561,0.033945151,0.135158193,0.398366775,25.21563236,74.79991037,9.216015539,4.629217374,78.32962969,1006.1851,0.742585839
17-03-2024 8.00,0.108242266,0.033665097,0.04367798,0.082938031,0.357098414,19.62263721,38.76062203,7.279993864,6.498471316,17.26001187,990.8684012,0.625621787
17-03-2024 9.00,0.124807318,0.035815224,0.021613564,0.024819375,0.199808743,23.05819233,83.69798272,2.962446762,3.757871099,78.8353929,1026.334439,0.406864225
17-03-2024 10.00,0.131176979,0.045505386,0.020638154,0.08398151,0.3029274,22.4636692,39.15568429,3.842166689,14.47976119,74.83371492,1018.680871,0.584229428
17-03-2024 11.00,0.115647861,0.067479713,0.038212281,0.038846586,0.151821495,34.74720409,41.52607084,1.271852803,4.585874761,23.26169945,993.53442,0.412007936
17-03-2024 12.00,0.062809575,0.036809422,0.029127692,0.083111906,0.44863886,32.07131674,36.38782822,6.514824168,9.799123681,32.53498309,1020.590646,0.660497455
17-03-2024 13.00,0.083826751,0.029306538,0.003550339,0.076867806,0.243159234,22.75932667,48.58077009,6.516936828,2.061712344,71.01282399,997.3931325,0.436710668
17-03-2024 14.00,0.142808364,0.097609351,0.044605601,0.147678327,0.350417788,33.27833158,63.1446268,7.529505232,12.36581227,23.83930941,995.6215672,0.783119431
17-03-2024 15.00,0.072461561,0.021758545,0.001539155,0.154843112,0.163510515,21.85270783,89.27964668,1.098966603,8.137619153,20.8186869,1023.153831,0.414112888
17-03-2024 16.00,0.087216702,0.084215792,0.037419818,0.121405731,0.182465938,28.35803025,77.60208208,8.360571599,14.69169187,70.34727721,1023.66176,0.512723981
17-03-2024 17.00,0.093207688,0.083042812,0.037939707,0.004537368,0.496782548,34.33299993,52.82614817,7.648398617,6.351033253,88.05954928,999.9240701,0.715510124
17-03-2024 18.00,0.093940499,0.043777129,0.047655554,0.186204456,0.401234558,22.80557728,64.55076347,2.267979486,2.931718125,7.501668262,980.4461403,0.772812196
17-03-2024 19.00,0.111293958,0.030850129,0.00270672,0.137246656,0.484788748,28.5976993,67.39848186,4.128639483,5.190284992,44.59077353,989.3282811,0.766886212
17-03-2024 20.00,0.144307584,0.031650292,0.029842843,0.00683909,0.218340466,20.91847622,79.36363327,6.746724036,11.05448409,60.71752203,1025.464816,0.430980275
17-03-2024 21.00,0.074069271,0.075794529,0.021392029,0.16376658,0.165825151,20.32624631,74.18710713,5.462171874,9.886597815,67.62767858,1024.937467,0.50084756
17-03-2024 22.00,0.062150138,0.071424527,0.016531648,0.040053231,0.301227385,26.48313333,64.15746762,2.035848375,11.67521111,99.61959124,1002.667237,0.491386929
17-03-2024 23.00,0.069747049,0.082619654,0.004515928,0.115844238,0.297867313,34.58529196,70.15098162,1.786108376,1.102054383,68.26919603,995.2058354,0.570594182
18-03-2024 0.00,0.13869249,0.094998494,0.028132706,0.093326874,0.169978606,24.06267697,74.75505666,8.033106692,8.70553163,62.0154113,995.1374146,0.525129169
18-03-2024 1.00,0.114581081,0.075354189,0.023952036,0.083967756,0.393287828,33.75273941,37.98864355,2.403704062,13.98253016,98.97341523,1024.85974,0.691142891
18-03-2024 2.00,0.078590679,0.032468123,0.005227723,0.177942744,0.244711014,33.2872704,42.02732768,2.548834065,1.618528792,6.066814038,996.2366655,0.538940283
18-03-2024 3.00,0.131594694,0.039475409,0.030624475,0.087472258,0.174546092,20.07525225,71.31505733,8.478308128,1.415028884,7.443689615,1005.579013,0.463712929
18-03-2024 4.00,0.136137,0.087375498,0.036897656,0.015068824,0.232793358,23.03638814,81.02553372,6.509256711,10.74906547,56.06825264,1016.550553,0.508272335
18-03-2024 5.00,0.134651434,0.036744486,0.038363915,0.189327745,0.32546348,27.86604957,54.55573696,6.442440473,4.727736838,35.86646143,990.4740521,0.72455106
18-03-2024 6.00,0.141892653,0.025801785,0.045268659,0.184107046,0.390588373,25.36091769,88.79341935,5.314111942,9.878688155,9.669751375,992.6919541,0.787658517
18-03-2024 7.00,0.075224102,0.076262404,0.020473537,0.136886538,0.292756354,16.9191706,42.96430396,6.12095513,8.180767696,30.64488961,997.9030947,0.601602936
18-03-2024 8.00,0.125504193,0.052202108,0.047653638,0.093578506,0.310237996,34.8739606,55.00195692,6.415927213,14.79099988,67.43544874,1012.711169,0.629176441
18-03-2024 9.00,0.09605395,0.093603204,0.04327147,0.018571895,0.155578374,30.05308002,52.71138261,9.710436114,13.33584625,88.06149637,1020.874533,0.407078893
18-03-2024 10.00,0.134199855,0.072020406,0.014825079,0.158149624,0.46587637,23.75388076,85.81775644,3.006759767,10.17109172,9.432447666,1007.335288,0.845071333
18-03-2024 11.00,0.122849068,0.027233518,0.007964152,0.015095583,0.471489679,27.36337099,47.12271105,2.931061777,3.925119392,54.01450625,986.6464368,0.644632
18-03-2024 12.00,0.127644745,0.095828525,0.02176947,0.013720197,0.373370636,16.75145635,58.24744668,1.514966389,3.928622432,29.61155648,1002.312276,0.632333573
18-03-2024 13.00,0.115616184,0.040684581,0.020094935,0.107476768,0.107052564,24.90603307,41.23403038,6.923789189,13.23365701,66.73261633,986.3845361,0.390925032
18-03-2024 14.00,0.067742877,0.046976999,0.028785965,0.032025648,0.314829686,33.61664832,61.27597431,5.941379627,8.780115979,54.94514945,984.4148585,0.490361176
18-03-2024 15.00,0.104502692,0.052180833,0.029169312,0.001546053,0.351687589,32.93201916,81.44425017,2.001152835,11.83922673,92.6711006,1009.480838,0.539086479
18-03-2024 16.00,0.148466974,0.024097944,0.037499349,0.084622686,0.497861689,21.74761691,48.24236771,4.280850416,6.747963098,3.768388695,1027.810606,0.792548642
18-03-2024 17.00,0.143738807,0.059721234,0.025494497,0.027443446,0.498426782,25.62735728,78.64752433,2.607968848,1.54610455,47.00372749,1021.880592,0.754824766
18-03-2024 18.00,0.054317374,0.029865479,0.005241132,0.032103083,0.443044494,28.94767048,84.67869493,3.983335664,4.990296874,19.27595554,1018.723563,0.564571562
18-03-2024 19.00,0.066481482,0.052077626,0.042914567,0.015382128,0.125532397,21.80018534,34.37747338,9.561377525,2.417237914,53.67817087,1016.352798,0.302388199
18-03-2024 20.00,0.063172877,0.048056783,0.015488229,0.041018751,0.481310556,16.29758436,75.38547218,7.14986955,11.72749225,85.35793441,1024.856393,0.649047197
18-03-2024 21.00,0.122597991,0.081827207,0.048564873,0.143096836,0.345064499,25.10883313,45.32060617,1.068121907,10.50767984,91.13165278,1017.641754,0.741151406
18-03-2024 22.00,0.131778533,0.084253641,0.005893005,0.161785461,0.420354708,27.03271472,40.51965975,3.272572664,1.326193836,39.82316632,1011.343867,0.804065349
18-03-2024 23.00,0.071351137,0.032273031,0.047912559,0.090506729,0.26287714,15.116832,66.06734352,1.093253924,9.320780981,81.17805233,998.234004,0.504920595
19-03-2024 0.00,0.100585269,0.049324095,0.00455059,0.101310763,0.227867788,16.91150747,72.33615697,7.433816489,13.1120326,28.05080747,985.0471945,0.483638506
19-03-2024 1.00,0.134070303,0.049868253,0.011551807,0.006531007,0.285297658,19.14581287,53.68565914,5.224796218,10.46046443,0.630494632,1003.051668,0.487319028
19-03-2024 2.00,0.123280154,0.032112836,0.002328997,0.013863252,0.158749805,21.96104574,32.35042242,9.946168226,7.666678695,85.52390575,1026.239212,0.330335045
19-03-2024 3.00,0.104223721,0.08387628,0.035255657,0.051513545,0.242826456,25.82102446,84.52227145,7.602249349,4.677949274,11.94122424,1009.155013,0.517695659
19-03-2024 4.00,0.109034769,0.076578266,0.042514937,0.108779684,0.443047,20.87685838,73.84481501,5.661216484,13.30645124,1.761112336,989.225209,0.779954656
19-03-2024 5.00,0.100836055,0.035230543,0.021703554,0.14791023,0.115180195,20.52367629,46.3000084,8.242348854,6.342073232,35.37976634,1012.451165,0.420860576
19-03-2024 6.00,0.079754845,0.049337753,0.046426104,0.121000612,0.160351219,32.38698688,59.81183134,7.343232861,12.8309037,37.93799896,1003.273112,0.456870533
19-03-2024 7.00,0.106502199,0.028464402,0.029514954,0.078425571,0.150046464,17.90101282,31.6675674,3.193985599,11.74499757,7.722017077,1026.569004,0.39295359
19-03-2024 8.00,0.11888853,0.070256528,0.031500357,0.023664815,0.261230217,24.90920266,50.35696691,5.772324473,12.24340448,81.41826465,988.0469955,0.505540446
19-03-2024 9.00,0.137332292,0.029709754,0.04227096,0.156154647,0.49879476,34.05649434,61.35211414,6.003988524,14.8469628,40.55927302,1015.600587,0.864262413
19-03-2024 10.00,0.113629135,0.098874733,0.01484001,0.07275721,0.169343172,27.50026498,61.03341691,5.061085287,11.23137774,48.99236138,1014.080123,0.469444262
19-03-2024 11.00,0.126112154,0.082454566,0.017713286,0.147210803,0.15819306,29.3441096,42.49109268,2.612733606,0.510614036,26.4625268,1029.177079,0.531683868
19-03-2024 12.00,0.066007163,0.051219084,0.045297596,0.102595768,0.466022292,23.62473983,76.60484197,3.010321465,3.081509025,51.15067523,1008.245606,0.731141904
19-03-2024 13.00,0.096155747,0.066285115,0.045048175,0.147732411,0.452820207,15.39864334,47.93172951,3.529426609,0.527927255,76.67313906,1023.578702,0.808041654
19-03-2024 14.00,0.050933162,0.092907345,0.048824139,0.181457912,0.112896148,27.92260737,64.82460139,1.092296344,2.848703549,90.61827155,981.2356969,0.487018706
19-03-2024 15.00,0.074667886,0.064327942,0.045091916,0.184205903,0.400682384,27.63848563,46.29133353,9.25249503,0.92159266,97.05296007,986.1445984,0.768976032
19-03-2024 16.00,0.122646172,0.033959879,0.006368602,0.107021356,0.362186281,17.20855273,55.51007238,7.174863924,7.524255618,42.67239246,997.2969286,0.632182289
19-03-2024 17.00,0.149180995,0.050296268,0.041186214,0.102301673,0.407096324,24.24319427,42.45087752,7.206555842,0.423093197,99.00338588,1010.96637,0.750061475
